type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_IN,150051.99,C985474576,2464504.75,2614556.74,C1738915878,930809.06,1028768.95,0,0
CASH_IN,188989.43,C1319336837,3474992.27,3663981.7,C752912436,4287667.35,4098677.93,0,0
PAYMENT,2046.39,C741546743,463355.0,461308.61,M1042499454,0.0,0.0,0,0
PAYMENT,13886.18,C53993198,0.0,0.0,M97843083,0.0,0.0,0,0
CASH_OUT,152742.08,C1029256022,16953.0,0.0,C1281071967,15394.65,168136.73,0,0
PAYMENT,22895.83,C964938653,50330.0,27434.17,M644990170,0.0,0.0,0,0
CASH_OUT,239176.07,C582750451,160252.5,0.0,C804111984,280330.63,519506.69,0,0
CASH_IN,16693.39,C341921775,30670.0,47363.39,C1577968383,0.0,0.0,0,0
CASH_IN,132213.07,C716917655,6473204.34,6605417.41,C1222120088,384017.24,251804.16,0,0
CASH_IN,43765.14,C2091704590,21166706.05,21210471.19,C1558715733,223839.74,180074.6,0,0
PAYMENT,5441.93,C294516785,0.0,0.0,M1622156091,0.0,0.0,0,0
PAYMENT,20150.95,C1169485447,0.0,0.0,M2028947102,0.0,0.0,0,0
CASH_OUT,376159.34,C2089733439,0.0,0.0,C559483701,2742184.66,3407218.35,0,0
CASH_IN,132795.01,C816093798,10335.0,143130.01,C48630970,63963.04,0.0,0,0
CASH_IN,26657.92,C757077981,24687.0,51344.92,C1488327317,145256.84,118598.92,0,0
PAYMENT,1120.68,C1153604595,0.0,0.0,M1626103897,0.0,0.0,0,0
PAYMENT,4007.43,C1729984769,51276.0,47268.57,M32689955,0.0,0.0,0,0
PAYMENT,15669.98,C663175162,11168.38,0.0,M1703804372,0.0,0.0,0,0
CASH_IN,208208.36,C377215067,372.0,208580.36,C646668983,80806.27,0.0,0,0
CASH_IN,71210.93,C1289236488,1137.0,72347.93,C2015808096,396202.17,324991.24,0,0
CASH_OUT,150434.86,C753233265,1121.0,0.0,C1063911718,149943.07,300377.93,0,0
PAYMENT,17065.15,C77496049,249629.31,232564.16,M949450216,0.0,0.0,0,0
TRANSFER,91390.25,C2120734939,4848.0,0.0,C619103398,0.0,91390.25,0,0
TRANSFER,190394.04,C1854549892,0.0,0.0,C1172054962,910632.35,1101026.4,0,0
PAYMENT,5250.36,C1962751799,10008.0,4757.64,M467329658,0.0,0.0,0,0
CASH_OUT,62769.24,C1668390949,55401.0,0.0,C452890969,553638.71,616407.95,0,0
PAYMENT,4425.6,C1076008852,0.0,0.0,M1064802886,0.0,0.0,0,0
CASH_IN,22884.19,C750327758,453875.0,476759.19,C1891597560,2187047.05,2164162.86,0,0
CASH_OUT,205249.72,C2130299115,5456.0,0.0,C427915353,13270.39,218520.11,0,0
CASH_IN,31150.81,C1311848322,1197833.46,1228984.28,C439030639,378685.97,347535.15,0,0
PAYMENT,11441.03,C485194304,14054.0,2612.97,M1054243989,0.0,0.0,0,0
CASH_OUT,161570.66,C1306328834,0.0,0.0,C1089075015,12110774.96,12272345.62,0,0
CASH_OUT,107039.21,C1340061964,0.0,0.0,C34842594,2683817.93,2790857.14,0,0
CASH_OUT,361528.23,C2124959901,21461.0,0.0,C1091091878,352122.62,713650.85,0,0
CASH_IN,68172.0,C148508524,3338436.64,3406608.63,C1156098317,73434.3,241790.1,0,0
CASH_IN,11740.79,C13962745,779581.16,791321.94,C1376405710,79611.55,67870.76,0,0
TRANSFER,3488355.65,C1713336918,3488355.65,0.0,C1279746199,0.0,0.0,1,0
CASH_OUT,18484.1,C746448942,0.0,0.0,C1922688241,386193.67,404677.77,0,0
PAYMENT,37804.58,C2145653635,113824.0,76019.42,M542647851,0.0,0.0,0,0
PAYMENT,28975.82,C1283543338,28380.0,0.0,M483461815,0.0,0.0,0,0
PAYMENT,4767.62,C438084925,0.0,0.0,M1024037941,0.0,0.0,0,0
CASH_OUT,69266.65,C1740617939,117177.0,47910.35,C56483103,2965.16,72231.81,0,0
CASH_OUT,40380.17,C1928929167,100201.0,59820.83,C900744962,52752.89,93133.07,0,0
TRANSFER,2409841.07,C429558024,42024.0,0.0,C765454000,3970327.24,6380168.32,0,0
PAYMENT,4481.95,C126616509,948931.0,944449.05,M1885930713,0.0,0.0,0,0
PAYMENT,8013.58,C790234363,561792.0,553778.42,M1269856685,0.0,0.0,0,0
CASH_OUT,177696.78,C14055132,0.0,0.0,C247980984,2776970.93,2954667.71,0,0
CASH_OUT,444409.5,C522106228,107717.0,0.0,C415487171,0.0,444409.5,0,0
CASH_OUT,333662.4,C1415642842,0.0,0.0,C858664262,4076565.81,4410228.21,0,0
PAYMENT,15887.62,C654751583,113996.0,98108.38,M421825077,0.0,0.0,0,0
CASH_OUT,113556.33,C2061205787,87421.0,0.0,C666222090,82280.33,195836.67,0,0
CASH_IN,129801.55,C2050671076,14355013.79,14484815.34,C1498908856,2999533.51,2869731.96,0,0
CASH_OUT,331390.12,C1298503774,9574.0,0.0,C1638929173,368084.85,699474.97,0,0
CASH_IN,25846.56,C2139929363,3173388.01,3199234.57,C1759785083,3272221.64,3246375.07,0,0
CASH_IN,48408.26,C466698234,7180951.16,7229359.43,C887121069,401499.21,353090.95,0,0
DEBIT,1289.76,C1604899027,146688.0,145398.24,C1049135379,356510.25,357800.01,0,0
TRANSFER,1466773.89,C320402671,60575.0,0.0,C1758222366,291525.34,1758299.23,0,0
TRANSFER,4710142.81,C888816779,80508.36,0.0,C1126553623,7785459.57,12280685.52,0,0
CASH_OUT,47571.14,C1542340949,0.0,0.0,C444823858,538520.68,586091.82,0,0
CASH_IN,8557.97,C1903101628,1497461.42,1506019.39,C1387795103,1073252.32,1064694.35,0,0
CASH_IN,178664.14,C705745740,617154.1,795818.24,C856110187,274897.0,96232.86,0,0
PAYMENT,3774.33,C1201536930,34984.0,31209.67,M1898592861,0.0,0.0,0,0
PAYMENT,2070.23,C995624822,0.0,0.0,M1747131141,0.0,0.0,0,0
CASH_IN,382551.47,C446616722,1274244.11,1656795.58,C1534638364,393991.51,11440.05,0,0
CASH_OUT,53295.8,C814419060,24773.4,0.0,C2118296415,2175978.54,2229274.34,0,0
CASH_OUT,88834.86,C938463537,0.0,0.0,C985934102,464326.57,971418.91,0,0
CASH_OUT,365064.7,C197039205,142878.0,0.0,C1226308104,0.0,365064.7,0,0
TRANSFER,441501.78,C1747327541,4095.0,0.0,C1812256313,0.0,441501.78,0,0
TRANSFER,305453.89,C440418389,10330.0,0.0,C1221344299,2418834.46,2724288.35,0,0
CASH_IN,190820.26,C1890083732,18313615.15,18504435.41,C15027990,345535.75,154715.49,0,0
CASH_OUT,181744.83,C1598507988,30636.0,0.0,C190915059,779901.44,961646.27,0,0
DEBIT,3721.14,C144821660,11434.0,7712.86,C1247364676,309335.11,313056.25,0,0
CASH_IN,396970.96,C908394372,1880684.05,2277655.01,C1455846898,513544.3,116573.34,0,0
CASH_OUT,42082.71,C1193420584,0.0,0.0,C1104065729,529534.14,571616.85,0,0
CASH_OUT,213670.19,C507442062,20066.0,0.0,C257710769,0.0,213670.19,0,0
CASH_OUT,245778.26,C1278175130,21965.0,0.0,C1524776025,69091.14,314869.39,0,0
TRANSFER,286788.27,C498363237,22159.0,0.0,C722643330,0.0,286788.27,0,0
CASH_IN,386168.92,C1845346005,1487411.51,1873580.43,C648926512,2000403.34,1614234.42,0,0
PAYMENT,22473.98,C1002482881,78018.0,55544.02,M1988366263,0.0,0.0,0,0
PAYMENT,2403.89,C1044726457,0.0,0.0,M1245905590,0.0,0.0,0,0
PAYMENT,1434.43,C718940691,0.0,0.0,M595677491,0.0,0.0,0,0
CASH_OUT,244432.14,C1986184291,124251.0,0.0,C1205402842,0.0,244432.14,0,0
PAYMENT,17038.89,C325679343,4076.26,0.0,M117620080,0.0,0.0,0,0
PAYMENT,18793.78,C74749361,110.0,0.0,M802490327,0.0,0.0,0,0
CASH_IN,46692.21,C1898566434,2396098.65,2442790.86,C937018135,371843.75,148290.67,0,0
CASH_IN,81510.99,C2112411490,2711834.28,2793345.26,C1886238290,454463.56,372952.57,0,0
CASH_OUT,315973.09,C1584111625,0.0,0.0,C390741610,3408353.54,3724326.63,0,0
PAYMENT,8266.97,C1089635074,15703.0,7436.03,M1225072448,0.0,0.0,0,0
CASH_IN,40446.36,C1293074961,427384.49,467830.85,C802539397,101875.41,61429.04,0,0
CASH_OUT,170418.09,C1010265935,0.0,0.0,C435129435,595289.51,765707.6,0,0
CASH_OUT,26716.87,C1204427738,0.0,0.0,C292964357,41012.92,67729.79,0,0
PAYMENT,13356.1,C1315404376,0.0,0.0,M732855270,0.0,0.0,0,0
PAYMENT,15815.98,C1767048794,73487.0,57671.02,M321164358,0.0,0.0,0,0
CASH_OUT,274475.45,C2098086870,0.0,0.0,C1619402333,985001.71,2258295.49,0,0
CASH_OUT,59772.26,C684332687,620173.88,560401.62,C1780976808,48242.62,89689.58,0,0
PAYMENT,2889.89,C573342254,0.0,0.0,M632862531,0.0,0.0,0,0
PAYMENT,399.44,C956142925,0.0,0.0,M1091908674,0.0,0.0,0,0
PAYMENT,14156.9,C823971523,109665.7,95508.79,M666260929,0.0,0.0,0,0
CASH_OUT,521036.55,C18908917,31648.0,0.0,C1910740102,363840.23,1233943.84,0,0
CASH_OUT,217640.65,C34107117,0.0,0.0,C226927159,1897404.14,2115044.79,0,0
CASH_OUT,109225.44,C890227646,0.0,0.0,C1244498478,145087.98,254313.42,0,0
CASH_IN,196963.85,C1228141696,1886514.05,2083477.9,C1448290852,1796237.84,1599273.99,0,0
TRANSFER,222572.02,C401171464,237915.0,15342.98,C225970438,331811.19,554383.21,0,0
PAYMENT,32332.67,C565733959,205232.24,172899.57,M735965766,0.0,0.0,0,0
CASH_OUT,826251.79,C1058012705,0.0,0.0,C1859439136,5687245.56,6513497.34,0,0
CASH_OUT,59569.52,C233960058,0.0,0.0,C1583206925,131074.62,190644.13,0,0
PAYMENT,21612.71,C1983121071,51879.0,30266.29,M1760172558,0.0,0.0,0,0
PAYMENT,42548.66,C1769648326,0.0,0.0,M1955565811,0.0,0.0,0,0
CASH_IN,2590.06,C134172801,733407.0,735997.06,C507538622,6652203.6,6649613.53,0,0
CASH_OUT,129327.74,C745180761,197.0,0.0,C1011993878,0.0,129327.74,0,0
PAYMENT,6943.64,C2054142483,82506.12,75562.48,M1817565642,0.0,0.0,0,0
PAYMENT,10788.56,C1777699367,10246.0,0.0,M1772116516,0.0,0.0,0,0
CASH_IN,214479.47,C1229699740,14828.0,229307.47,C235156689,3164424.11,2949944.64,0,0
PAYMENT,24392.22,C1635642945,0.0,0.0,M1292628383,0.0,0.0,0,0
CASH_IN,184347.24,C1663909653,27478.0,211825.24,C853500148,0.0,0.0,0,0
PAYMENT,2999.63,C594746664,14172.13,11172.5,M404998255,0.0,0.0,0,0
PAYMENT,18726.7,C421984610,542.0,0.0,M1652114818,0.0,0.0,0,0
CASH_OUT,131748.8,C1873888678,180.0,0.0,C356719495,58067.0,114558.83,0,0
CASH_IN,89960.19,C1931678722,20391.0,110351.19,C327316894,40033.07,0.0,0,0
CASH_IN,248517.62,C80163852,384517.89,633035.5,C1139127799,747920.0,600419.77,0,0
PAYMENT,28950.38,C150932438,75114.53,46164.15,M1843157171,0.0,0.0,0,0
CASH_OUT,42010.39,C852493894,0.0,0.0,C1200569103,67857.46,109867.85,0,0
CASH_IN,133847.27,C1624835595,4568517.41,4702364.69,C2042236817,14241257.31,14107410.03,0,0
PAYMENT,6486.27,C1224086815,0.0,0.0,M1606723109,0.0,0.0,0,0
CASH_IN,29206.82,C83967758,50380.0,79586.82,C180252672,211750.89,182544.07,0,0
CASH_OUT,357762.99,C785108437,152127.0,0.0,C433336667,260134.18,617897.17,0,0
CASH_OUT,197104.76,C985133019,6514.0,0.0,C477574606,418737.1,615841.87,0,0
PAYMENT,17456.36,C273728672,155594.0,138137.64,M864366463,0.0,0.0,0,0
CASH_OUT,203403.28,C42996141,60621.0,0.0,C2057267258,1194823.73,1398227.0,0,0
CASH_OUT,58876.5,C1081217625,0.0,0.0,C1666211585,262884.13,323305.64,0,0
CASH_IN,51722.01,C288089941,107868.0,159590.01,C1534769433,0.0,0.0,0,0
PAYMENT,126.41,C1854333410,298454.0,298327.59,M1558118186,0.0,0.0,0,0
CASH_OUT,33239.12,C1808083609,702.0,0.0,C1664149871,1818171.41,1851410.53,0,0
CASH_OUT,410763.4,C462200461,0.0,0.0,C152213122,2112602.39,2523365.79,0,0
PAYMENT,25743.89,C1484468240,8756.11,0.0,M1961970903,0.0,0.0,0,0
TRANSFER,234364.56,C423155903,203063.0,0.0,C507678784,0.0,234364.56,0,0
CASH_OUT,174703.49,C1946387215,0.0,0.0,C89822982,2360404.65,2535108.14,0,0
CASH_OUT,79901.97,C657486987,257958.32,178056.34,C1430874092,2337762.61,2417664.58,0,0
CASH_IN,165282.26,C393841264,10263.0,175545.26,C1677889626,127410.9,0.0,0,0
PAYMENT,5413.37,C1835702253,0.0,0.0,M948990757,0.0,0.0,0,0
CASH_IN,224803.18,C599526077,4199250.57,4424053.75,C284060281,971782.03,746978.84,0,0
CASH_IN,60346.07,C253552995,204971.95,265318.01,C1114195095,119127.61,58781.55,0,0
CASH_OUT,163137.38,C1575697810,420.0,0.0,C1413485664,59086.31,222223.69,0,0
CASH_OUT,48279.82,C2088987648,0.0,0.0,C128187691,560848.16,609127.98,0,0
PAYMENT,11783.81,C1559518594,11971.0,187.19,M824995560,0.0,0.0,0,0
CASH_IN,156371.79,C1988042053,341053.63,497425.43,C1334798773,168405.99,12034.2,0,0
PAYMENT,2354.65,C707030338,269685.64,267330.99,M1631482077,0.0,0.0,0,0
CASH_OUT,263102.1,C1719174737,0.0,0.0,C874518166,1188885.5,1451987.6,0,0
PAYMENT,24639.6,C36364842,90328.0,65688.4,M562520036,0.0,0.0,0,0
PAYMENT,14311.32,C1358910977,44644.0,30332.68,M265903536,0.0,0.0,0,0
PAYMENT,6206.8,C704749137,10291.0,4084.2,M1820921743,0.0,0.0,0,0
CASH_OUT,183908.85,C327715312,0.0,0.0,C1258849474,1247541.65,1431450.51,0,0
CASH_OUT,342565.08,C2147370698,0.0,0.0,C603478076,1069490.82,1412055.9,0,0
PAYMENT,8617.13,C1778852553,295.0,0.0,M1849793967,0.0,0.0,0,0
CASH_OUT,95917.36,C94472602,0.0,0.0,C1885158469,118984.52,214901.88,0,0
PAYMENT,9628.89,C1280957248,0.0,0.0,M2298113,0.0,0.0,0,0
CASH_OUT,138869.38,C414678413,0.0,0.0,C1506471875,284975.49,423844.87,0,0
PAYMENT,9860.16,C1868633451,18240.61,8380.45,M115107676,0.0,0.0,0,0
CASH_OUT,86831.54,C1522875000,0.0,0.0,C1447486858,163071.52,249903.06,0,0
CASH_IN,85986.39,C1186442991,1719027.64,1805014.03,C1601949556,325487.86,239501.47,0,0
CASH_OUT,268681.34,C1466895619,18383.0,0.0,C1714801266,3483737.32,3752418.66,0,0
CASH_OUT,322678.36,C448660891,248605.36,0.0,C1457685836,1288747.07,1611425.42,0,0
TRANSFER,1011945.18,C803125665,58568.0,0.0,C1780810785,15395.92,436933.31,0,0
PAYMENT,22225.92,C75627675,113910.0,91684.08,M1911729525,0.0,0.0,0,0
CASH_OUT,121359.28,C2080102104,542.0,0.0,C787978596,0.0,121359.28,0,0
CASH_OUT,124323.81,C16982776,42574.0,0.0,C1923923205,99915.27,224239.08,0,0
PAYMENT,41628.36,C2036443975,170592.0,128963.64,M739643250,0.0,0.0,0,0
CASH_IN,281662.4,C1543151490,67997.0,349659.4,C307057242,5212457.24,4930794.83,0,0
PAYMENT,7881.45,C635689938,12753.0,4871.55,M348945979,0.0,0.0,0,0
PAYMENT,18232.69,C463785929,0.0,0.0,M1256204503,0.0,0.0,0,0
PAYMENT,3011.31,C1288205481,0.0,0.0,M664138151,0.0,0.0,0,0
TRANSFER,192722.28,C1754824315,259439.9,66717.62,C1970642308,1981433.93,2174156.2,0,0
CASH_OUT,124239.44,C72866418,0.0,0.0,C1754391457,803716.77,1001587.9,0,0
PAYMENT,1006.36,C1873331344,0.0,0.0,M533314084,0.0,0.0,0,0
PAYMENT,45328.86,C212050773,33207.5,0.0,M1859616259,0.0,0.0,0,0
PAYMENT,30345.99,C25742661,199013.0,168667.01,M680745820,0.0,0.0,0,0
CASH_OUT,238320.52,C938610828,0.0,0.0,C382609557,1650102.8,1694387.05,0,0
PAYMENT,1814.59,C884014915,16722.98,14908.39,M1555975679,0.0,0.0,0,0
PAYMENT,275.92,C831056241,0.0,0.0,M1191121053,0.0,0.0,0,0
PAYMENT,12443.56,C707990683,747092.0,734648.44,M2046119584,0.0,0.0,0,0
CASH_OUT,281791.23,C1885160617,11357.0,0.0,C1763072986,81381.0,363172.23,0,0
CASH_OUT,230751.19,C1784732232,855.0,0.0,C1835207929,0.0,230751.19,0,0
CASH_OUT,500328.45,C2034235152,0.0,0.0,C1967184605,1006200.54,1506528.99,0,0
PAYMENT,3722.09,C717517548,76626.0,72903.91,M1393416114,0.0,0.0,0,0
CASH_OUT,449570.48,C1808917467,3679.0,0.0,C1514024082,0.0,449570.48,0,0
CASH_IN,399744.82,C422753309,17032186.82,17431931.64,C1623032912,3030739.16,2630994.35,0,0
TRANSFER,565847.21,C1021931379,0.0,0.0,C235789439,3103123.7,3668970.91,0,0
PAYMENT,8956.92,C608315764,14728.0,5771.08,M923913666,0.0,0.0,0,0
CASH_OUT,135618.53,C1370760686,0.0,0.0,C800281454,5535912.03,5671530.56,0,0
CASH_IN,17659.11,C1275698128,22157.0,39816.11,C1712200566,553077.56,535418.44,0,0
CASH_IN,212222.47,C1058666901,3740119.14,3952341.61,C1376418959,448099.3,235876.83,0,0
PAYMENT,27968.14,C1060725669,117699.1,89730.96,M1899571352,0.0,0.0,0,0
CASH_IN,235663.94,C736281708,7274712.24,7510376.18,C139257479,1628594.85,1392930.91,0,0
TRANSFER,205096.18,C2116069289,1108.0,0.0,C1076326519,4566383.64,4771479.81,0,0
PAYMENT,3236.22,C1546727972,0.0,0.0,M505316221,0.0,0.0,0,0
PAYMENT,18402.23,C235482038,7795.78,0.0,M1771224356,0.0,0.0,0,0
PAYMENT,14051.26,C126796733,45414.2,31362.94,M1483559042,0.0,0.0,0,0
PAYMENT,20641.07,C197376721,0.0,0.0,M744996978,0.0,0.0,0,0
PAYMENT,669.67,C241015348,0.0,0.0,M1978689490,0.0,0.0,0,0
PAYMENT,1913.64,C878093763,19886.0,17972.36,M102127563,0.0,0.0,0,0
CASH_IN,132169.77,C475169765,703.0,132872.77,C1233934230,0.0,0.0,0,0
CASH_IN,277034.74,C1145706011,1388394.49,1665429.23,C194286777,3585715.54,3308680.8,0,0
CASH_IN,64606.3,C87493691,94263.44,158869.74,C1152167264,267605.3,202999.0,0,0
CASH_OUT,44778.76,C2058269385,1005.0,0.0,C1840541443,445568.24,490346.99,0,0
CASH_OUT,25587.54,C305790700,236.0,0.0,C779561817,1803865.66,1829453.2,0,0
PAYMENT,26348.89,C2128331881,0.0,0.0,M1608122792,0.0,0.0,0,0
CASH_OUT,53060.6,C804418828,0.0,0.0,C830967669,853741.84,906802.45,0,0
PAYMENT,16608.75,C1707997015,0.0,0.0,M2147097176,0.0,0.0,0,0
CASH_IN,12147.8,C1441967361,3927990.58,3940138.37,C2052417245,2333361.08,2321213.28,0,0
CASH_OUT,214787.51,C1940701842,0.0,0.0,C1429931581,470090.48,684877.99,0,0
CASH_IN,11198.72,C2049442532,30455.0,41653.72,C187482,0.0,0.0,0,0
CASH_IN,219315.97,C1891516620,28206.0,247521.97,C43286328,0.0,0.0,0,0
PAYMENT,6832.4,C1772550919,182481.0,175648.6,M1895794909,0.0,0.0,0,0
PAYMENT,27509.73,C758737391,0.0,0.0,M1731876662,0.0,0.0,0,0
CASH_OUT,90965.86,C1647366870,0.0,0.0,C182468868,58015311.26,58106277.12,0,0
CASH_OUT,76517.15,C1416014816,0.0,0.0,C1811985094,789377.35,865894.5,0,0
PAYMENT,8984.07,C9284313,482.0,0.0,M595487336,0.0,0.0,0,0
PAYMENT,14947.92,C1242302684,52276.0,37328.08,M2129644229,0.0,0.0,0,0
CASH_OUT,8555.79,C922288553,0.0,0.0,C968448640,5465403.25,5372675.87,0,0
CASH_OUT,147290.58,C646782183,0.0,0.0,C1934729366,53729078.35,53876368.93,0,0
CASH_OUT,2199.56,C1083046683,76966.11,74766.54,C1031205793,3505.26,5704.82,0,0
PAYMENT,3222.82,C599914056,338076.79,334853.97,M20629414,0.0,0.0,0,0
CASH_IN,187448.35,C1275654646,12.0,187460.35,C1727838828,5042930.08,4855481.73,0,0
CASH_OUT,329377.1,C863535120,0.0,0.0,C1830516161,966868.39,1296245.49,0,0
PAYMENT,13361.47,C1605916062,0.0,0.0,M1258021414,0.0,0.0,0,0
PAYMENT,34608.9,C454380216,639590.13,604981.23,M1824091690,0.0,0.0,0,0
CASH_OUT,346972.41,C1945581021,0.0,0.0,C880423272,1032992.75,1379965.16,0,0
PAYMENT,13750.06,C985053274,0.0,0.0,M341242559,0.0,0.0,0,0
CASH_IN,151665.59,C419773711,8025358.69,8177024.28,C720115523,1993369.95,1841704.36,0,0
PAYMENT,2382.3,C308088426,65676.57,63294.27,M120957447,0.0,0.0,0,0
CASH_IN,337853.47,C702642521,15523716.01,15861569.48,C1977741755,573689.83,235836.36,0,0
PAYMENT,38524.73,C2039179807,41656.0,3131.27,M758470286,0.0,0.0,0,0
CASH_IN,83089.56,C1972937129,4323787.98,4406877.54,C767326499,26266021.81,26182932.25,0,0
CASH_IN,278676.58,C966507763,69456.0,348132.58,C488569450,0.0,0.0,0,0
CASH_OUT,89432.97,C786460724,17034.0,0.0,C881912441,1392802.07,1482235.04,0,0
PAYMENT,10208.21,C51661405,0.0,0.0,M547436746,0.0,0.0,0,0
PAYMENT,11486.57,C718283677,40588.0,29101.43,M1840744044,0.0,0.0,0,0
TRANSFER,167891.42,C1420649996,30255.38,0.0,C79210426,992678.64,1320605.63,0,0
CASH_OUT,155793.84,C1395273026,51812.0,0.0,C562930169,1224031.98,1379825.83,0,0
PAYMENT,14232.83,C823277578,205549.0,191316.17,M44861672,0.0,0.0,0,0
CASH_OUT,31426.86,C1172784719,22218.0,0.0,C187019413,532403.0,563829.86,0,0
CASH_IN,343795.06,C278710639,25987537.43,26331332.49,C1603802034,2319896.89,1976101.83,0,0
PAYMENT,2165.46,C794341130,6194.0,4028.54,M27128692,0.0,0.0,0,0
CASH_OUT,158329.4,C2056135929,0.0,0.0,C73736335,606438.13,764767.53,0,0
CASH_OUT,402013.18,C1910270517,100782.0,0.0,C2057389797,0.0,402013.18,0,0
PAYMENT,24731.77,C696167759,51820.0,27088.23,M968760211,0.0,0.0,0,0
CASH_OUT,334651.0,C28042122,287346.36,0.0,C1416620445,500626.61,835277.61,0,0
TRANSFER,452248.68,C1864588682,50553.0,0.0,C1615219336,4177650.5,4629899.18,0,0
TRANSFER,872908.38,C268424902,49625.0,0.0,C1875997963,0.0,872908.38,0,0
CASH_OUT,61074.08,C959334148,452548.0,391473.92,C1004949263,2488053.09,2549127.17,0,0
PAYMENT,17848.64,C736457009,217772.49,199923.85,M1618648462,0.0,0.0,0,0
PAYMENT,7632.29,C1938987243,109800.01,102167.72,M131414811,0.0,0.0,0,0
CASH_IN,362222.11,C1318775484,6307463.85,6669685.96,C111362599,1172929.8,810707.69,0,0
PAYMENT,14664.37,C1270314157,0.0,0.0,M782866499,0.0,0.0,0,0
PAYMENT,17324.95,C2119546757,90772.0,73447.05,M227821041,0.0,0.0,0,0
TRANSFER,886508.78,C489180940,110849.0,0.0,C379945816,41844.26,928353.04,0,0
CASH_OUT,27602.37,C208978209,6114.0,0.0,C682898564,2549829.85,2577432.22,0,0
CASH_OUT,153556.76,C1843485379,5621.0,0.0,C1137790312,9834.86,163391.61,0,0
TRANSFER,125662.91,C1723896660,0.0,0.0,C2034709377,380658.07,506320.98,0,0
CASH_OUT,246762.31,C809990997,0.0,0.0,C513408147,2903054.29,3149816.6,0,0
PAYMENT,4168.86,C1918905438,0.0,0.0,M85430514,0.0,0.0,0,0
CASH_OUT,292839.03,C927021686,107312.0,0.0,C432548258,352471.91,664635.01,0,0
CASH_IN,79249.92,C1792336313,9619523.27,9698773.19,C1333805030,140914.4,61664.48,0,0
CASH_OUT,158755.52,C922325748,0.0,0.0,C251706406,869091.83,1027847.35,0,0
PAYMENT,3027.71,C321909013,0.0,0.0,M541103545,0.0,0.0,0,0
PAYMENT,9178.24,C457792299,6850.73,0.0,M339889532,0.0,0.0,0,0
CASH_IN,203899.39,C652958886,3873058.74,4076958.13,C351733325,2923003.93,2719104.53,0,0
TRANSFER,2424911.03,C113375409,50174.0,0.0,C1419054801,949942.69,3374853.72,0,0
CASH_OUT,54685.71,C808690440,0.0,0.0,C769070265,171779.6,226465.32,0,0
CASH_OUT,117793.6,C1502624899,0.0,0.0,C811857451,196524.41,314318.01,0,0
PAYMENT,8839.62,C1548175375,61567.0,52727.38,M94013590,0.0,0.0,0,0
CASH_OUT,94240.07,C1097109606,0.0,0.0,C448759580,5651336.8,5745576.87,0,0
PAYMENT,13987.65,C331169474,0.0,0.0,M248055984,0.0,0.0,0,0
CASH_OUT,400281.09,C539021967,0.0,0.0,C1520941036,2887775.23,3288056.32,0,0
CASH_IN,91086.74,C1673023657,403057.44,494144.17,C1194772633,351869.02,260782.28,0,0
PAYMENT,39741.75,C902989270,5034.0,0.0,M1414630343,0.0,0.0,0,0
CASH_OUT,221048.51,C1827858863,10353.0,0.0,C679807310,1097663.76,1318712.27,0,0
PAYMENT,15572.39,C1058577366,281424.36,265851.97,M1501534352,0.0,0.0,0,0
CASH_OUT,51596.47,C1668516644,140662.0,89065.53,C551826096,260533.04,312129.51,0,0
PAYMENT,1977.73,C66204096,0.0,0.0,M111813769,0.0,0.0,0,0
PAYMENT,6669.74,C381123793,0.0,0.0,M1090359625,0.0,0.0,0,0
CASH_IN,77307.15,C357600547,7.0,77314.15,C2110889812,442906.55,365599.4,0,0
CASH_IN,84985.12,C365099848,1714080.14,1799065.26,C2007109337,368480.73,283495.61,0,0
CASH_OUT,138562.19,C877304312,2089.0,0.0,C1193263767,431167.89,569730.08,0,0
PAYMENT,15633.37,C2066404260,10397.27,0.0,M1809734237,0.0,0.0,0,0
CASH_OUT,277239.4,C1002042360,864860.0,587620.6,C1120949957,648810.63,926050.04,0,0
CASH_IN,63376.76,C538612774,16303030.29,16366407.05,C510562323,449755.35,386378.6,0,0
CASH_IN,201817.41,C1297945099,4421216.14,4623033.55,C935006422,1786380.33,1584562.92,0,0
CASH_IN,69563.14,C26219824,19071966.61,19141529.75,C1305855570,196181.44,126618.29,0,0
PAYMENT,2775.21,C533177415,0.0,0.0,M997839811,0.0,0.0,0,0
CASH_OUT,189169.33,C1912793255,0.0,0.0,C1109547733,485201.1,674370.43,0,0
CASH_IN,102536.36,C830664414,2937037.16,3039573.52,C94015480,677685.48,1040583.07,0,0
PAYMENT,12204.42,C51027368,113455.0,101250.58,M431602746,0.0,0.0,0,0
PAYMENT,4254.84,C1353697293,327.0,0.0,M1388469705,0.0,0.0,0,0
CASH_OUT,122702.9,C292622896,0.0,0.0,C285571649,365560.47,488263.37,0,0
CASH_OUT,211661.19,C701863040,10100.0,0.0,C1388783728,517161.72,728822.91,0,0
CASH_OUT,68981.33,C242198524,389912.75,320931.42,C1685072168,1609236.77,1678218.11,0,0
PAYMENT,3599.53,C760821255,0.0,0.0,M428537547,0.0,0.0,0,0
CASH_OUT,38225.28,C1019939559,12487.2,0.0,C1675126941,133954.62,172179.9,0,0
PAYMENT,38898.2,C671784405,137942.95,99044.75,M1581162062,0.0,0.0,0,0
