Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
47054,traveling wilburys,congratulations,1988,blues,congratulations break heart congratulations tear apart congratulations finally succeed congratulations leave need morning look window bluebird sing night image goin head congratulations bring congratulations sorrow bind congratulations good deal congratulations good feel guess love know world cause heart things differently pretend congratulations make congratulations late congratulations come congratulations know stop congratulations congratulations congratulations congratulations,54,0.00150376,0.00150376,0.071825906,0.042789802,0.00150376,0.00150376,0.036712277,0.1912540743914484,0.086056345,0.075989156,0.001503759,0.001503759,0.001503759,0.3370826454717449,0.1153428204869469,sadness,0.4571428571428571
76831,the goo goo dolls,hate this place,1998,rock,go away know lie wish away doubt poison confusion face feel mean think say know hold dream away sweet charade time yeah lie fall away know lose hide think wrong go head feel mean think say know hold dream away sweet charade come yeah certain mess life tell lie know need hold dream away sweet charade hold dream away sweet charade hold dream away hold dream away,67,0.000862813,0.000862813,0.039717048,0.000862813,0.043628982,0.000862813,0.21913559,0.3116365790520826,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.3302947386173989,0.044370495,sadness,0.3142857142857143
62064,eva cassidy,you take my breath away,2012,jazz,amaze strong power breath away watch grow like child gentle wild breath away good slip good lose good gonna stand mountain tell view breath away amaze strong power breath away beauty feel eye know breath away good slip good lose good gonna stand mountain tell view breath away good slip good lose good gonna stand mountain tell view breath away breath away,62,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.050618912,0.000877193,0.000877193,0.000877193,0.209132556,0.000877193,0.3977358928351522,0.195198137,sadness,0.1142857142857142
7716,the psychedelic furs,president gas,1980,pop,party state like vote change right like mess yeah believe lie government tear party time president president line kiss yeah stand head count president roller skate sick medicine stand feet open eye check asleep president president come leave come right heavily advertise want real cowboy electric company days hell lie government tear party time president president line kiss yeah stand head count president roller skate sick medicine stand feet open eye check asleep president president,75,0.001052632,0.4815860810303939,0.097092142,0.090073369,0.064397024,0.001052632,0.0444834,0.001052632,0.183825214,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,violence,0.5714285714285714
77229,deftones,back to school,2000,rock,right school check look sift cliques roam halls year make sick try think know right switch wall smokin cigarettes sippin vodka fence catch stop break mess like push square need cause school leaders stop quit quit ruin grab notebook start take note think watch backpack pencil like kool flippin simple wrong rock clothe coppin stance cause push square need cause school leaders transpose stop lie transpose stop lie school time close book close book push square need cause school leaders leaders leaders school,83,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.2391351944601457,0.6999064285795893,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,obscene,0.2857142857142857
54324,dean martin,absence makes the heart grow fonder (for somebody else),1950,jazz,leave know grieve remember absence make heart grow fonder somebody dearly sincerely remember absence make heart grow fonder somebody away mice play blue away fretful forgetful remember absence make heart grow fonder somebody away mice play blue away fretful forgetful remember absence make heart grow fonder somebody somebody,48,0.001644737,0.001644737,0.2944249651157028,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.1482532158588046,0.001644737,0.001644737,0.001644737,0.3505688790191815,0.1820818869615994,sadness,1.0
64937,wailing souls,carry on,1989,reggae,lord hear hear tonight lord know face know tear rain inside rage darkness fill soul wait wait voice like watchman break,21,0.002631579,0.002631579,0.002631579,0.1311373018888121,0.002631579,0.1083543240879081,0.002631579,0.002631579,0.002631579,0.188998614,0.002631579,0.002631579,0.002631579,0.5320360734819738,0.002631579,sadness,0.4428571428571428
14120,p!nk,misery (with steven tyler),2001,pop,shadow fall night blue misery sure company sing girl go weight like ball chain guess mean cause misery misery misery tell heart fool destiny cause misery road passion turn pain time walk door swear catch true take take smart leave heartache night misery misery misery tell heart fool misery misery tell heart fool destiny cause misery misery guess mean cause misery yeah misery,63,0.000923361,0.000923361,0.000923361,0.042453845,0.019297687,0.000923361,0.000923361,0.1924747151932131,0.000923361,0.037377321,0.062855204,0.000923361,0.039075467,0.5664325473881853,0.000923361,sadness,0.2714285714285714
19832,mac miller,what's the use?,2018,pop,yeah leave need somethin freak want minute fuck little superficial know little sentimental juice yeah okay colder breeze breeze flowin like motherfucker need yeah truly nothin know need drug space shuttle elon time waste fuck sing like céline catch catch damn exit plan leave land yeah time tickin come ride inside highly different talkin pilot mind business trippin somethin eye witness close understand doin leave nothin need freak want want nother minute minute fuck little super super ficial ficial know know little little senti senti mental juice turn come yeah shit work hard clue parlay crib long range know probably pray gotta cause save spendin money nothin shit wasn funny promise homies hungry look come throwin dirt worry brain head turnin like hurricane swervin tell outta shade picture frame shit thou plus change till yeah oooh wanna leave nothin need freak want want nother minute minute fuck little super super ficial ficial know know little little senti senti mental juice juice freak,162,0.000482859,0.000482859,0.000482859,0.061623125,0.1036740206011128,0.1173833157520041,0.000482859,0.1469915367776132,0.4455833221928207,0.012579012,0.000482859,0.054524018,0.008167709,0.000482859,0.000482859,obscene,0.028571429
56487,eugene mcdaniels,the parasite (for buffy),1971,jazz,land plymouth smile face say brothers away place indians greet wide open arm simple mind trust charm exhoodlums jail bird background crime breathe freely time drink cool clear water clean mountain stream take grant land plymouth smile face say brothers away place know indians greet wide open arm simple mind charm slowly surely come fork tongue trick trust humiliate young say indians different stay place pure holy inferior race land plymouth smile face say brothers away place know indians greet wide open arm simple mind trust charm come religions liquor gun claim good guy yeah act like huns create chaos spread disease agents damn land plymouth smile face say brothers away place indians greet wide open arm simple mind charm pollute water damn defile rewrite standards good fair promote order yeah justice hell laws hard swallow wish land plymouth smile face say brothers away place indians greet wide open arm simple mind charm slowly set indians murder pillage strand desert barren foul water yeah exist land plymouth smile face say brothers away place indians greet wide open arm scream terror,180,0.000465766,0.099873183,0.1355346940854473,0.000465766,0.029105073,0.000465766,0.035883719,0.000465766,0.000465766,0.000465766,0.1785368069222278,0.000465766,0.1419890997109558,0.344461436,0.000465766,sadness,0.7
30833,vince gill,no future in the past,1992,country,tonight darkness felt tomorrow lonesome cause things change go walk angry word speak leavin right bone pick piece break strength remember hold long memories forget admit future past,28,0.002105263,0.1282106635707232,0.3772917364591477,0.1383288237353103,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.070115688,0.002105263,0.002105263,0.002105263,0.2565794023546402,0.002105263,world/life,0.4
31443,tim mcgraw,not a moment too soon,1994,country,stand rainbow gold sight wish know see light moment soon minute spare touch heart prayer darkest hour world fill gloom sweet save moment soon think care lose time know forever rescue cross line moment soon minute spare touch heart prayer darkest hour world fill gloom sweet save moment soon sweet save moment soon ohoh ohoh moment soon,57,0.001144165,0.001144165,0.4366369248504556,0.163407512,0.001144165,0.001144165,0.2337383622258914,0.001144165,0.001144165,0.001144165,0.001144165,0.1490547287564121,0.001144165,0.001144165,0.001144165,world/life,0.3714285714285714
28544,eddie money,calm before the storm,1986,country,whoa believe heaven knock hit listen tell stop start great talk listen heart like calm yeah like sunlight break cold warm write song write write call song somebody hold reach rebelshe appreciate things go like calm yeah like sunlight break cold warm write song wonder chatter sweets peace like moonlight tree get need write song write write call song want world know yeah right like calm yeah like sunlight break cold warm write song wonder chatter calm like sunlight break cold get warm write song write write call song,89,0.000692521,0.000692521,0.000692521,0.000692521,0.088162833,0.000692521,0.000692521,0.085361444,0.000692521,0.4380626505950723,0.000692521,0.043199622,0.039084634,0.120793071,0.018650246,music,0.4857142857142857
